yr,date,st,mag,inj,fat,lat,lon,len,wid
1988,1988-11-15,IL,3,0,0,38.62,-90.0,9.0,200
1988,1988-11-17,NC,2,1,0,35.88,-76.4,9.0,50
1988,1988-11-19,MS,3,3,0,33.9,-90.53,4.0,100
1988,1988-11-19,MS,2,2,0,32.6,-89.77,12.0,90
1988,1988-11-19,TN,2,1,0,35.42,-88.9,12.0,90
1988,1988-11-19,MS,2,0,0,33.43,-89.98,7.0,120
1988,1988-11-19,MS,3,11,2,34.12,-88.65,12.5,120
1988,1988-11-20,AL,3,8,0,33.2,-87.57,0.5,400
1988,1988-11-26,MS,2,0,0,33.73,-90.57,2.0,40
1988,1988-11-26,MS,2,0,0,32.45,-90.82,9.0,600
1988,1988-11-27,NC,4,154,4,35.87,-78.75,83.0,400
1988,1988-11-28,NC,2,0,0,36.5,-77.32,3.0,100
1988,1988-11-28,VA,2,0,0,36.73,-76.95,12.0,200
1988,1988-11-04,FL,2,0,0,26.63,-81.85,1.5,400
1988,1988-11-04,MS,3,0,0,34.53,-88.52,12.0,150
1988,1988-11-04,MS,3,0,0,34.88,-88.22,7.0,200
1988,1988-11-04,TN,2,0,0,35.25,-87.83,13.0,73
1988,1988-11-04,AL,3,16,0,34.57,-88.08,60.0,200
1988,1988-11-04,AL,2,0,0,31.63,-88.32,12.0,200
1988,1988-11-04,MS,3,0,0,31.62,-88.6,8.0,200
1988,1988-11-05,FL,2,3,1,30.37,-83.35,8.0,50
1988,1988-11-05,NC,2,1,0,36.3,-76.22,2.0,50
1988,1988-12-24,TN,4,7,1,35.92,-86.9,6.0,150
1988,1988-12-27,MS,2,0,0,33.73,-90.23,18.0,73
1988,1988-12-27,MS,2,0,0,34.15,-89.63,5.0,73
1988,1988-12-27,MS,2,0,0,33.08,-90.62,10.0,73
1988,1988-01-19,AR,2,13,0,33.13,-91.95,15.0,600
1988,1988-01-19,MS,2,1,0,34.85,-90.12,9.5,70
1988,1988-01-19,MS,4,1,0,33.15,-89.58,13.0,700
1988,1988-01-19,TN,2,6,1,35.65,-89.22,3.0,60
1988,1988-01-19,TN,3,24,3,35.07,-89.45,22.0,200
1988,1988-01-19,TN,2,0,1,35.82,-88.9,4.0,60
1988,1988-01-19,MS,3,0,0,33.78,-88.87,10.0,100
1988,1988-01-19,AL,3,35,0,34.12,-86.9,10.0,440
1988,1988-03-24,IA,2,0,0,43.07,-92.03,9.0,100
1988,1988-03-24,MO,2,5,0,37.33,-91.92,12.0,50
1988,1988-03-24,AR,2,0,0,35.58,-91.75,2.0,100
1988,1988-03-03,MS,2,0,0,30.4,-88.9,1.2,30
1988,1988-04-18,GA,2,3,0,30.9,-84.65,2.7,80
1988,1988-04-18,FL,2,0,0,30.95,-85.17,15.0,300
1988,1988-04-19,FL,3,18,4,30.45,-83.42,12.0,300
1988,1988-04-19,FL,2,0,0,30.6,-83.25,2.0,30
1988,1988-04-01,TX,3,9,0,32.55,-94.92,13.0,440
1988,1988-04-05,IL,2,0,0,41.18,-88.28,30.0,50
1988,1988-05-19,CO,2,0,0,39.97,-102.38,1.5,73
1988,1988-05-30,CO,2,0,0,39.3,-102.67,1.0,50
1988,1988-05-02,KS,2,0,0,38.2,-99.42,5.0,70
1988,1988-05-06,WY,2,2,0,44.18,-105.35,1.5,50
1988,1988-05-07,NE,2,1,2,41.12,-96.47,16.2,73
1988,1988-05-07,IA,2,0,0,41.33,-95.95,7.2,73
1988,1988-05-08,IA,2,0,0,40.62,-93.33,47.0,43
1988,1988-05-08,IA,2,0,0,40.75,-92.48,71.0,60
1988,1988-05-08,IA,2,0,0,41.53,-92.4,59.0,60
1988,1988-05-08,IA,2,0,0,41.43,-92.17,36.0,60
1988,1988-05-08,WI,2,0,0,43.75,-90.77,27.0,800
1988,1988-05-08,IA,2,0,0,41.7,-91.17,7.0,90
1988,1988-05-08,IA,3,0,0,41.75,-90.78,32.0,150
1988,1988-05-08,WI,2,0,0,42.98,-90.85,10.0,40
1988,1988-05-08,WI,3,0,0,42.58,-90.23,16.0,123
1988,1988-05-08,WI,2,0,0,42.93,-90.58,7.5,200
1988,1988-05-08,WI,2,0,0,43.28,-90.45,20.0,150
1988,1988-05-08,WI,2,1,0,43.17,-89.33,7.0,100
1988,1988-05-08,WI,2,0,0,42.8,-89.35,27.0,173
1988,1988-05-08,WI,2,2,0,44.73,-89.95,13.0,250
1988,1988-05-08,IL,2,0,0,39.75,-89.53,0.1,50
1988,1988-05-09,AL,2,0,0,34.83,-85.9,15.0,50
1988,1988-05-09,KY,3,15,1,36.6,-83.75,5.0,500
1988,1988-06-13,CO,2,0,0,40.87,-102.93,1.5,50
1988,1988-06-15,CO,2,0,0,39.73,-104.93,0.5,400
1988,1988-06-15,CO,3,7,0,39.73,-104.93,2.5,200
1988,1988-06-18,TN,2,0,0,35.08,-86.45,7.0,73
1988,1988-06-25,FL,2,0,0,28.83,-82.33,2.0,40
1988,1988-06-05,CO,2,0,0,40.0,-104.97,2.0,50
1988,1988-06-05,CO,2,0,0,39.95,-105.07,0.5,50
1988,1988-07-14,NY,3,1,0,41.33,-74.53,7.2,80
1988,1988-07-15,IA,2,42,0,41.27,-95.87,2.3,100
1988,1988-07-15,IA,3,34,0,41.27,-95.87,2.8,73
1988,1988-07-05,MT,3,2,0,47.72,-109.83,3.0,200
1988,1988-07-05,MT,3,0,0,47.97,-109.98,12.0,200
1988,1988-07-05,MT,3,0,0,47.87,-109.92,10.0,200
1988,1988-08-14,MI,2,0,1,42.7,-84.47,26.6,127
1988,1988-08-17,NJ,2,0,0,40.28,-74.78,4.5,200
1988,1988-08-17,NJ,2,0,0,39.72,-75.47,1.5,400
1988,1988-08-28,SC,2,1,1,33.67,-80.27,0.8,200
1988,1988-08-28,PA,2,0,0,41.57,-76.07,1.5,60
1988,1988-08-29,VA,2,1,0,36.7,-78.45,4.0,10
1988,1988-08-03,VA,2,0,0,36.85,-75.98,0.2,50
1988,1988-09-14,TX,2,0,0,35.2,-101.82,0.7,173
1988,1988-09-17,TX,2,3,0,29.4,-98.63,5.0,50
1988,1988-09-17,TX,2,2,0,29.37,-100.9,11.0,63
1989,1989-10-14,NY,2,3,2,42.5,-75.77,2.0,300
1989,1989-10-16,MS,2,0,0,32.73,-90.55,3.0,80
1989,1989-10-16,IL,2,0,0,38.38,-88.37,2.0,800
1989,1989-10-01,GA,2,12,2,31.07,-83.93,10.0,100
1989,1989-10-01,GA,2,0,0,32.02,-83.68,4.0,100
1989,1989-10-01,GA,2,0,0,32.83,-82.62,4.0,100
1989,1989-10-01,SC,2,0,0,33.15,-81.7,16.5,200
1989,1989-10-01,GA,2,0,0,33.6,-84.18,4.0,300
1989,1989-10-01,GA,2,0,0,33.7,-83.95,2.0,300
1989,1989-11-15,TN,2,0,0,35.97,-88.97,5.0,80
1989,1989-11-15,SC,2,1,0,34.22,-82.12,0.7,267
1989,1989-11-15,OH,2,0,0,40.43,-82.93,23.0,73
1989,1989-11-15,AL,4,463,21,34.65,-86.65,18.5,880
1989,1989-11-15,GA,2,0,0,33.45,-84.67,4.0,300
1989,1989-11-15,GA,2,14,0,33.48,-84.65,7.0,300
1989,1989-11-15,GA,2,1,0,34.25,-85.45,8.0,500
1989,1989-11-15,GA,3,3,0,34.62,-83.6,8.0,1760
1989,1989-11-16,WV,2,3,0,39.25,-77.78,9.0,50
1989,1989-11-20,PA,2,0,0,40.62,-77.82,3.5,1230
1989,1989-11-22,MS,2,0,0,31.05,-89.4,2.5,400
1989,1989-11-27,MI,2,0,0,42.83,-84.92,6.0,100
1989,1989-11-27,OH,2,1,0,41.08,-82.8,15.0,73
1989,1989-11-08,GA,2,8,1,32.12,-83.5,0.8,100
1989,1989-01-07,IL,2,6,0,38.22,-88.4,27.0,100
1989,1989-01-07,IL,4,55,0,38.48,-87.78,19.0,200
1989,1989-01-07,MS,2,0,0,33.8,-88.68,4.0,100
1989,1989-02-20,AL,2,0,0,33.95,-88.13,9.0,440
1989,1989-02-20,AL,2,0,0,34.03,-87.98,10.0,440
1989,1989-02-20,MS,2,0,0,33.78,-88.55,2.5,100
1989,1989-02-20,AL,2,0,0,34.25,-87.6,5.0,200
1989,1989-03-20,NC,2,0,0,34.7,-76.55,0.2,100
1989,1989-03-29,KY,2,0,0,37.5,-86.22,7.0,50
1989,1989-03-30,NC,2,11,0,36.37,-77.47,22.0,100
1989,1989-03-04,MS,3,5,0,32.38,-90.37,11.0,350
1989,1989-03-05,AL,2,2,0,33.27,-86.37,20.0,100
1989,1989-03-05,AL,2,6,1,32.9,-85.52,45.5,167
1989,1989-03-05,GA,3,23,0,33.28,-84.83,14.0,120
1989,1989-04-25,OH,2,16,0,39.68,-83.93,5.0,123
1989,1989-04-27,IA,2,0,0,40.8,-92.27,18.0,60
1989,1989-04-03,IN,3,8,0,38.25,-87.63,3.1,100
1989,1989-04-03,KY,2,1,0,37.4,-87.77,10.0,100
1989,1989-04-03,KY,2,0,0,37.37,-87.22,3.5,100
1989,1989-04-04,GA,2,0,0,34.22,-85.18,4.0,150
1989,1989-04-04,GA,2,0,0,34.1,-84.7,3.0,150
1989,1989-04-04,GA,2,0,0,34.1,-84.62,6.0,150
1989,1989-04-04,GA,2,3,0,34.5,-83.57,8.0,50
1989,1989-04-04,SC,2,0,0,34.67,-83.1,6.0,50
1989,1989-04-04,GA,2,0,0,34.42,-83.77,7.5,50
1989,1989-04-04,GA,2,0,0,34.42,-83.98,9.0,100
1989,1989-04-04,GA,2,0,0,34.17,-84.0,3.3,50
1989,1989-04-04,GA,2,0,0,34.43,-83.45,5.0,50
1989,1989-04-04,SC,2,0,0,34.75,-82.53,5.0,73
1989,1989-04-04,SC,2,0,0,34.9,-82.05,2.0,73
1989,1989-05-12,TX,2,0,0,35.68,-102.43,7.0,200
1989,1989-05-13,TX,2,0,0,32.58,-99.93,1.5,150
1989,1989-05-14,TX,2,0,0,31.67,-100.87,6.0,600
1989,1989-05-14,TX,2,0,0,31.13,-99.33,1.0,100
1989,1989-05-15,TX,2,0,0,33.67,-100.38,7.0,90
1989,1989-05-16,TX,2,0,0,35.15,-102.07,10.0,300
1989,1989-05-16,TX,4,0,0,29.28,-100.42,17.0,300
1989,1989-05-17,TX,3,28,1,30.77,-97.62,3.0,1700
1989,1989-05-17,TX,2,0,0,30.35,-98.87,2.0,100
1989,1989-05-17,TX,2,14,0,31.2,-94.97,31.0,400
1989,1989-05-17,TX,2,0,0,30.8,-94.88,3.0,150
1989,1989-05-18,LA,2,1,0,30.23,-92.22,1.0,40
1989,1989-05-18,LA,2,0,0,30.87,-91.02,5.0,50
1989,1989-05-18,AR,2,0,0,35.47,-94.35,0.7,120
1989,1989-05-19,KY,2,0,0,37.67,-87.03,3.3,40
1989,1989-05-19,KY,2,0,0,37.67,-86.98,8.0,90
1989,1989-05-22,MO,2,0,0,37.3,-93.25,1.0,30
1989,1989-05-22,KY,2,0,0,36.72,-86.57,5.0,50
1989,1989-05-22,TN,2,2,1,35.05,-87.15,9.0,100
1989,1989-05-24,IA,4,0,0,40.98,-94.72,49.0,1760
1989,1989-05-24,IA,4,0,0,42.23,-93.82,66.0,150
1989,1989-05-24,MO,2,0,0,40.43,-93.77,2.5,73
1989,1989-05-30,MI,2,0,0,42.38,-86.03,1.0,50
1989,1989-05-30,MI,2,0,0,42.4,-86.2,10.2,100
1989,1989-05-30,IA,4,3,0,42.28,-93.17,11.0,200
1989,1989-05-01,FL,2,0,0,30.47,-86.53,2.0,100
1989,1989-05-01,SC,2,12,0,33.4,-81.43,4.0,50
1989,1989-05-02,VA,2,0,0,37.88,-76.4,5.0,50
1989,1989-05-04,TX,2,22,0,32.48,-97.87,3.5,500
1989,1989-05-05,KY,2,1,0,37.7,-87.28,1.0,40
1989,1989-05-05,GA,2,15,0,34.55,-83.32,10.5,300
1989,1989-05-05,SC,4,35,2,35.08,-81.93,15.0,700
1989,1989-05-05,NC,4,52,4,35.47,-81.58,14.0,800
1989,1989-05-05,NC,2,0,0,35.92,-78.97,8.7,100
1989,1989-05-05,NC,2,0,0,35.95,-81.68,15.0,73
1989,1989-05-05,NC,2,8,0,36.02,-80.38,0.5,100
1989,1989-05-05,NC,3,30,0,36.1,-80.25,10.5,200
1989,1989-05-05,NC,4,6,1,34.98,-80.73,13.0,500
1989,1989-05-05,NC,2,10,0,36.13,-80.22,5.5,100
1989,1989-05-08,OK,2,1,0,36.25,-94.65,5.0,50
1989,1989-06-11,AR,2,6,0,35.48,-92.4,1.0,50
1989,1989-06-15,PA,2,6,0,39.97,-76.67,16.0,100
1989,1989-06-20,PA,2,1,0,40.37,-77.5,2.0,23
1989,1989-06-25,NE,3,2,0,41.17,-100.78,8.0,123
1989,1989-06-26,WI,2,0,0,43.42,-90.12,0.3,73
1989,1989-06-03,TX,2,0,0,34.22,-102.7,8.0,880
1989,1989-06-04,TN,2,0,0,35.35,-89.9,7.0,100
1989,1989-06-06,TX,2,0,0,34.18,-101.65,2.5,200
1989,1989-06-06,KS,3,0,0,37.18,-101.02,12.0,500
1989,1989-06-06,TX,3,0,0,33.62,-101.53,30.0,900
1989,1989-06-07,TX,2,0,0,32.38,-99.47,6.0,80
1989,1989-06-07,TX,2,0,0,33.37,-95.1,12.0,200
1989,1989-06-07,TX,3,0,0,32.02,-94.42,6.0,447
1989,1989-06-07,TX,2,4,0,30.67,-96.8,10.0,150
1989,1989-06-07,LA,2,6,0,30.68,-93.23,5.0,77
1989,1989-06-08,LA,2,30,2,30.35,-91.48,10.0,77
1989,1989-06-08,LA,2,60,0,30.52,-91.25,9.5,60
1989,1989-06-08,LA,2,0,0,30.63,-90.9,4.0,50
1989,1989-06-08,FL,2,4,3,29.72,-84.92,3.0,300
1989,1989-06-09,DE,2,1,0,39.78,-75.68,2.0,100
1989,1989-06-09,PA,2,1,0,39.95,-75.15,2.0,50
1989,1989-07-10,NY,4,20,0,42.83,-74.53,42.0,1320
1989,1989-07-10,CT,2,4,0,41.83,-73.33,10.0,73
1989,1989-07-10,CT,2,70,0,41.6,-73.12,5.0,100
1989,1989-07-10,CT,4,40,0,41.38,-72.9,3.0,100
1989,1989-07-10,NY,2,5,0,41.42,-73.68,0.5,100
1989,1989-07-10,NY,2,1,0,40.82,-72.78,0.2,40
1989,1989-07-23,FL,2,0,0,26.63,-81.85,1.0,300
1989,1989-07-02,AL,2,0,0,30.5,-88.1,1.0,73
1989,1989-09-01,IN,2,3,0,41.07,-86.38,1.5,500
1990,1990-10-18,VA,3,1,0,38.3,-77.97,3.5,33
1990,1990-10-18,MD,2,59,0,39.47,-76.82,0.1,100
1990,1990-10-18,NC,3,2,0,34.98,-80.68,12.0,100
1990,1990-10-18,VA,3,0,1,37.62,-77.1,5.0,430
1990,1990-10-18,DE,2,0,0,39.78,-75.58,1.0,430
1990,1990-10-18,NJ,3,8,0,40.48,-74.77,0.5,100
1990,1990-10-22,SC,2,4,1,33.58,-80.78,0.1,20
1990,1990-10-03,IL,2,0,0,37.58,-88.43,1.0,100
1990,1990-10-04,MI,2,1,0,43.03,-83.67,3.0,50
1990,1990-11-10,NC,2,1,0,35.23,-75.63,12.0,40
1990,1990-11-27,MO,3,0,0,38.88,-92.45,1.0,50
1990,1990-11-27,MO,3,3,0,38.95,-92.33,12.0,50
1990,1990-11-27,IL,2,0,0,40.1,-90.58,6.0,100
1990,1990-11-27,IL,2,2,0,40.47,-89.73,1.0,200
1990,1990-11-27,MO,2,30,0,38.78,-90.72,4.0,50
1990,1990-12-21,LA,2,3,0,32.37,-91.07,5.0,300
1990,1990-12-21,MS,2,0,0,33.3,-90.37,16.0,300
1990,1990-12-21,LA,2,4,0,32.4,-91.17,5.0,100
1990,1990-12-21,MS,3,0,0,33.75,-89.95,3.5,440
1990,1990-12-21,LA,3,0,0,31.8,-91.5,18.0,300
1990,1990-12-21,MS,3,15,1,33.18,-89.93,20.0,880
1990,1990-12-21,LA,2,0,0,32.22,-91.07,5.0,250
1990,1990-12-21,MS,3,0,0,32.7,-90.07,11.0,880
1990,1990-12-30,AR,2,0,0,33.02,-91.67,10.0,100
1990,1990-01-19,TX,2,1,0,32.92,-96.63,0.8,50
1990,1990-01-19,TX,3,2,0,31.22,-94.95,13.0,100
1990,1990-01-29,GA,2,6,0,33.33,-82.18,0.9,100
1990,1990-02-10,GA,2,2,0,33.87,-84.6,1.3,200
1990,1990-02-10,NC,2,0,0,35.2,-81.55,0.4,50
1990,1990-02-16,GA,2,11,0,33.58,-85.05,7.0,100
1990,1990-02-09,TX,2,1,0,31.7,-94.83,25.0,100
1990,1990-03-13,KS,5,60,1,37.77,-98.02,48.0,1320
1990,1990-03-13,OK,2,1,0,34.88,-97.72,28.0,200
1990,1990-03-13,IA,3,1,0,41.6,-90.28,15.5,250
1990,1990-03-13,IA,4,0,0,42.23,-91.42,19.0,200
1990,1990-03-13,NE,3,0,0,40.53,-99.0,32.0,200
1990,1990-03-13,NE,4,8,0,40.05,-98.53,131.0,440
1990,1990-03-13,OK,3,0,0,36.73,-97.98,19.0,200
1990,1990-03-13,NE,2,0,0,40.37,-99.23,8.0,100
1990,1990-03-13,NE,2,0,0,40.67,-98.65,9.0,80
1990,1990-03-13,KS,5,0,1,38.15,-97.43,22.0,1320
1990,1990-03-13,OK,2,0,0,34.97,-97.6,18.0,150
1990,1990-03-13,NE,3,0,0,40.88,-98.47,27.0,200
1990,1990-03-13,OK,3,0,0,36.95,-97.83,22.0,200
1990,1990-03-13,OK,2,1,0,35.3,-97.23,19.0,200
1990,1990-03-13,KS,2,0,0,38.47,-97.08,55.0,220
1990,1990-03-13,NE,2,0,0,41.25,-98.27,13.0,100
1990,1990-03-13,KS,3,0,0,38.15,-97.73,18.0,200
1990,1990-03-13,OK,3,1,0,34.27,-97.75,22.0,200
1990,1990-03-13,KS,2,0,0,39.72,-97.85,15.0,440
1990,1990-03-13,IA,2,0,0,42.03,-94.03,22.0,50
1990,1990-03-13,NE,3,0,0,40.32,-97.67,25.0,180
1990,1990-03-13,NE,3,0,0,40.02,-97.62,13.0,150
1990,1990-03-13,OK,2,0,0,34.5,-97.45,28.0,150
1990,1990-03-13,IA,2,15,0,41.73,-93.62,15.0,60
1990,1990-03-13,OK,2,0,0,35.7,-96.23,9.0,340
1990,1990-03-13,IA,3,1,0,42.02,-93.38,9.0,100
1990,1990-03-13,MO,2,0,0,37.47,-93.28,2.0,600
1990,1990-03-14,TX,3,0,0,31.07,-97.5,9.0,50
1990,1990-03-14,TX,2,0,0,31.97,-97.13,0.2,10
1990,1990-03-14,TX,2,0,0,32.87,-95.93,4.0,50
1990,1990-03-14,AR,2,6,1,33.82,-92.42,2.0,200
1990,1990-03-08,IL,2,0,0,40.2,-90.95,42.0,10
1990,1990-04-15,TX,2,0,0,30.9,-102.83,3.5,250
1990,1990-04-24,OK,2,5,0,36.02,-99.83,19.0,250
1990,1990-04-25,TX,2,0,0,32.73,-97.85,4.0,300
1990,1990-04-25,TX,4,0,0,32.78,-97.83,10.0,880
1990,1990-04-25,TX,2,0,0,33.07,-97.72,5.0,100
1990,1990-04-25,KS,3,0,0,38.62,-99.73,37.0,500
1990,1990-04-25,TX,2,0,0,33.25,-97.62,0.2,10
1990,1990-04-25,TX,2,0,0,32.08,-98.47,4.0,50
1990,1990-04-27,MS,2,0,0,31.87,-89.7,5.0,100
1990,1990-04-27,TX,2,0,0,31.92,-96.8,0.2,10
1990,1990-04-27,TX,2,0,0,32.02,-97.5,0.2,10
1990,1990-04-27,TX,3,0,0,31.6,-96.5,4.0,100
1990,1990-04-27,TX,2,8,0,31.67,-96.7,16.0,880
1990,1990-04-27,TX,2,0,0,32.6,-94.03,1.0,100
1990,1990-04-27,TX,2,0,0,32.47,-94.08,0.2,10
1990,1990-04-02,VA,2,0,0,37.35,-77.45,0.2,100
1990,1990-04-05,TX,2,0,0,32.45,-99.73,0.2,10
1990,1990-04-05,TX,2,0,0,32.58,-99.9,0.2,10
1990,1990-04-05,TX,2,0,0,32.83,-97.98,0.2,10
1990,1990-04-05,TX,2,0,0,32.82,-97.97,0.2,10
1990,1990-04-05,TX,2,0,0,32.75,-97.35,0.2,10
1990,1990-04-09,OK,2,4,0,34.13,-97.27,11.0,440
1990,1990-05-10,NJ,2,0,0,39.48,-75.03,0.5,200
1990,1990-05-12,MO,2,0,0,37.07,-92.65,18.0,100
1990,1990-05-12,IL,2,0,0,39.07,-89.62,0.2,100
1990,1990-05-12,MS,2,4,0,31.27,-91.4,19.0,100
1990,1990-05-14,TX,2,2,0,32.93,-100.02,2.0,100
1990,1990-05-14,TX,2,2,0,32.88,-100.0,0.2,10
1990,1990-05-14,TX,2,3,0,32.83,-100.0,0.2,10
1990,1990-05-14,TX,3,2,0,32.88,-99.88,0.2,10
1990,1990-05-15,OK,3,12,1,36.12,-97.15,7.0,440
1990,1990-05-15,OK,2,8,0,36.43,-95.55,4.0,73
1990,1990-05-15,OK,2,0,0,36.43,-95.42,8.0,123
1990,1990-05-16,TX,2,0,0,33.13,-94.75,0.2,10
1990,1990-05-16,TX,2,0,0,33.33,-94.35,0.2,10
1990,1990-05-16,TX,2,0,0,33.27,-94.38,0.2,10
1990,1990-05-16,TX,2,0,0,33.42,-94.08,0.2,10
1990,1990-05-16,AR,2,0,0,33.17,-93.42,26.5,77
1990,1990-05-16,AR,2,1,1,36.45,-90.58,15.0,77
1990,1990-05-17,MO,2,0,0,36.6,-90.27,3.0,50
1990,1990-05-18,TX,2,0,0,31.65,-97.13,0.2,10
1990,1990-05-18,NE,2,0,0,41.03,-100.93,20.0,73
1990,1990-05-20,MO,2,9,0,37.12,-93.2,12.0,100
1990,1990-05-21,KY,2,1,0,37.75,-84.3,0.5,50
1990,1990-05-24,KS,3,6,0,38.45,-98.55,26.0,1320
1990,1990-05-24,KS,3,0,0,38.5,-98.18,60.0,400
1990,1990-05-24,WY,2,0,0,41.43,-104.42,5.0,400
1990,1990-05-26,WV,2,0,0,38.15,-81.22,0.5,250
1990,1990-05-26,OK,3,0,0,35.47,-98.33,3.0,200
1990,1990-05-26,OK,2,0,0,35.32,-98.3,2.0,200
1990,1990-05-29,TX,2,0,0,34.07,-102.43,2.4,150
1990,1990-05-30,TX,2,0,0,32.9,-94.48,0.2,10
1990,1990-05-30,TX,2,0,0,32.98,-94.25,0.2,10
1990,1990-05-30,TX,2,0,0,32.47,-94.43,0.2,10
1990,1990-05-30,TX,2,0,0,32.48,-94.08,0.2,10
1990,1990-05-30,TX,2,0,0,32.75,-94.18,2.0,100
1990,1990-05-30,TX,2,0,0,32.25,-94.97,1.5,100
1990,1990-05-30,TX,2,0,0,32.25,-94.92,0.2,10
1990,1990-05-30,TX,2,0,0,32.3,-94.17,0.2,10
1990,1990-05-30,TX,2,0,0,32.15,-94.33,0.2,10
1990,1990-05-30,TX,2,0,0,32.28,-94.53,0.2,10
1990,1990-05-30,TX,2,0,0,32.75,-94.18,0.2,10
1990,1990-05-30,TX,2,0,0,32.77,-94.07,0.2,10
1990,1990-05-31,TX,3,0,0,36.17,-101.05,14.0,1407
1990,1990-05-31,TX,2,0,0,36.17,-101.3,5.5,600
1990,1990-05-31,TX,2,0,0,36.08,-100.97,3.0,450
1990,1990-05-02,TX,2,0,0,31.97,-97.57,0.2,10
1990,1990-05-03,TX,2,13,0,33.65,-95.53,2.0,100
1990,1990-05-04,VA,2,10,2,38.1,-79.33,7.0,27
1990,1990-05-04,VA,3,0,0,37.32,-77.82,8.0,500
1990,1990-05-04,OH,2,5,1,39.5,-84.38,0.2,150
1990,1990-05-09,IL,2,0,0,39.5,-89.77,0.2,50
1990,1990-05-09,IL,2,0,0,38.1,-88.62,0.5,50
1990,1990-06-13,IA,2,0,0,42.85,-91.4,8.0,67
1990,1990-06-13,IA,2,0,0,40.87,-95.65,10.5,67
1990,1990-06-14,CO,2,0,0,40.05,-103.62,7.0,100
1990,1990-06-15,NE,4,1,0,40.15,-101.23,28.0,2640
1990,1990-06-16,IA,2,0,0,40.92,-92.52,6.5,53
1990,1990-06-18,NE,2,0,0,40.4,-98.45,0.7,440
1990,1990-06-18,ND,2,1,0,47.12,-101.58,6.0,93
1990,1990-06-19,IA,2,0,0,42.8,-94.53,16.0,77
1990,1990-06-19,KS,2,0,0,37.77,-101.63,1.5,150
1990,1990-06-19,KS,2,0,0,37.7,-101.57,1.5,150
1990,1990-06-19,KS,2,2,0,37.65,-101.45,20.0,300
1990,1990-06-19,IL,2,0,0,40.57,-90.12,0.3,100
1990,1990-06-20,IL,2,0,0,39.92,-88.27,8.0,100
1990,1990-06-22,WV,2,0,0,37.63,-80.47,5.0,150
1990,1990-06-22,IL,2,0,0,41.02,-87.93,3.0,100
1990,1990-06-22,OH,2,1,0,40.6,-82.67,22.0,200
1990,1990-06-28,IA,3,0,0,42.63,-93.17,9.0,90
1990,1990-06-30,PA,2,0,0,40.12,-80.15,0.2,250
1990,1990-06-01,TX,4,21,2,31.08,-102.35,22.0,1233
1990,1990-06-01,NE,2,0,0,40.63,-101.63,15.0,100
1990,1990-06-01,NE,3,0,0,41.27,-99.83,25.0,50
1990,1990-06-01,MN,2,0,0,45.95,-95.33,10.0,20
1990,1990-06-02,IA,2,0,0,42.4,-91.68,10.5,67
1990,1990-06-02,WI,2,1,0,43.78,-88.45,1.0,100
1990,1990-06-02,IL,2,2,0,39.48,-88.88,8.0,600
1990,1990-06-02,IL,4,2,0,38.57,-88.47,23.0,300
1990,1990-06-02,IN,2,12,0,40.0,-86.9,10.0,100
1990,1990-06-02,IL,2,0,0,39.7,-87.72,17.5,150
1990,1990-06-02,IL,2,6,0,39.72,-87.58,8.0,100
1990,1990-06-02,IL,4,6,0,38.95,-88.27,12.5,200
1990,1990-06-02,IN,3,0,0,38.65,-87.05,7.0,200
1990,1990-06-02,IL,4,12,1,38.25,-88.47,106.0,300
1990,1990-06-02,IN,2,0,0,39.05,-87.12,10.0,50
1990,1990-06-02,IL,2,1,0,38.77,-87.67,5.0,50
1990,1990-06-02,IN,4,51,1,38.78,-86.53,11.0,400
1990,1990-06-02,IN,4,60,6,38.47,-87.48,13.0,200
1990,1990-06-02,IN,2,6,1,39.78,-86.73,3.5,50
1990,1990-06-02,IN,2,9,0,41.28,-85.52,3.5,220
1990,1990-06-02,IN,2,0,0,38.98,-85.78,18.0,60
1990,1990-06-02,MI,2,0,0,42.32,-84.08,15.0,160
1990,1990-06-02,IN,4,9,0,38.85,-86.28,18.0,200
1990,1990-06-02,IN,2,2,0,38.58,-86.07,4.5,150
1990,1990-06-02,IN,3,0,0,38.75,-86.1,41.0,150
1990,1990-06-02,IN,2,3,0,39.08,-85.42,23.0,440
1990,1990-06-02,IN,2,9,0,38.25,-86.43,11.0,100
1990,1990-06-02,IN,3,7,0,38.37,-85.95,12.0,300
1990,1990-06-02,IN,4,37,0,39.22,-84.92,33.0,1350
1990,1990-06-02,KY,3,5,0,38.4,-85.5,10.0,73
1990,1990-06-02,IN,3,5,0,38.57,-85.63,17.0,440
1990,1990-06-02,KY,2,0,0,38.23,-85.23,1.0,100
1990,1990-06-02,OH,2,0,0,38.87,-84.18,4.0,200
1990,1990-06-06,CO,3,0,0,39.13,-103.88,7.0,500
1990,1990-06-06,CO,3,14,0,39.17,-103.7,7.0,500
1990,1990-06-06,CO,2,2,0,38.83,-104.07,2.0,100
1990,1990-06-07,KS,2,17,0,38.33,-96.27,10.0,100
1990,1990-06-07,MO,2,0,0,38.45,-92.58,0.5,73
1990,1990-06-07,KS,2,0,0,37.78,-97.95,7.0,100
1990,1990-06-08,PA,2,1,0,39.82,-76.9,1.0,60
1990,1990-06-08,TX,2,0,0,35.28,-101.3,2.6,300
1990,1990-06-08,TX,2,0,0,35.45,-100.25,1.6,200
1990,1990-06-09,ID,2,0,0,42.73,-114.48,0.2,10
